	발행연월	록키 워드 
145	2013	도시 인간 목적 2차원 지도 위 의도 인공 의도 목적 2차원 지도 3차원 지형 위 가시 구체 도시 건설 분리 생각 지리 체계 경관 결합 고유 감각 복제 이식 경험 인식 결정 문화 의미 선택 문제 해석 문제 문화 배경 연관 고유 특성 결정 동아시아 도성 획득 중심축 설정 방법 중심점 설정 방법 확인 전자 방법 대지 중 심 축 설정 부여 후자 방법 대지 점유 방법 사용 전자 중국 도성 후자 한국 도성 확인 중심축 설정 방법 문화 차이 문화 중심 한계 왕조 도성 비교 한계 왕조 도성 방형 평면 형태 대칭 구성 기준선 중심축 설정 경향 도시 과거 지점 연속 역사 도시 탐구 작업 현재 이해 일임 동시 변화 가치 체계 판별 작업 도시 실존 도성 왕도 
146	2013	김구용 시인 산업 자본주의 바탕 작동 대한민국 사회 근대성 원리 서사 시 형식 표상 효과 상징 시 수록 산문 시 한국전쟁 이후 1950년대 후반 재건 성장 박차 서울 표상 논의 불협화음 꽃 꿈 이상 소인 시 수록 산문 시 분석 당시 서울 구획 근대 이데올로기 문학 반영 근대 도시 층위 50년대 후반 서울 30년대 경성 산업화 완료 90년대 후반기 서울 규범 아래 한국 전쟁 대한민국 전체 정치 문화 변화 물리 파괴 구성원 일상 해체 충격 서울 구조 장 소성 구성원 내면 생활 방식 영향 50년대 서울 배경 시 전후 폐허 위 적용 구성 방식 주체 내면 풍경 환치 대상 작품 주변 인물 등장 사건 발생 시간 흐름 변화 서사 특징 포인트 사건 전환 서사 요소 정제 시 형식 표현 시 작품 도시 도시 삶 형성 원리 근대성 규범 인간 실존 세계관 구획 영향 인식 파편 지각 파편 지각 구성 방식 농업 공동체 파괴 향 전쟁 근대화 속도감 당시 서울 시민 보편 지각 방식 익명 불안 구성원 경험 묘사 산업 자본주의 산문 시 근대성 표상 배치 실존 규범 
147	2013	강도원 최창규 개발 인식 인과 구조 모형 보편 검증 대학로 대상 특성 분석 실시 대상지 이용자 특성 방문자 행동 의도 영향 경로 구조 분석 강도원 최창규 홍대 지역 결과 비교 분석 행동 의도 인과 구조 모형 가설 보편 검증 다음 결과 도출 행동 의도 영향 경로 모형 보편 부분 확인 대학로 홍대 지역 집단 애착 H1 애착 행동 의도 경로 유의미 인식 정도 차이 경로 구조 모형 변형 확인 대학로 소비 집단 집단 대학로 공연 문화 인식 경로 구조 모형 변형 확인 지역 소비자 차이 발견 홍대 지역 소비 집단 장 소성 소비 대학로 소비 집단 지역 집단 대학로 문화예술 인지 애착 행동 의도 대학로 홍대 지역 구조 방정식 모형 
148	2013	글 송순 삶 주요국 체험 중심 개인 경험 문학 반응 담양 면앙정 특정 송순 인식 의미 총체 자연 의미 담양 면앙정 한양 체험 부조리 불안 반감 분노 자긍심 정심 회복 정서 안정감 획득 이상 지향 도달 의지처 평생 불의 타협 정치 현실 담양 면앙정 자연 송순 자연 탈속 지향 점 이상향 구체 삶 담양 면앙정 사대부 이념 지향 의식 지향 실현 삶 체험 산출 한시 시조 가사 문학 세계 정점 송순 문하 사림 정치 암투 정쟁 희생 관련 순수 자 연애 동료애 교류 호남가단 시발점 면앙정 송순 애정 결실 소망 부정 정치 현실 상처 위로 응시 정심 회복 의미 송순 자연 미학 극치 불안도 회의 좌절 절대 조화 자연 세계 송순 장 소감 자연 정점 도달 의 자연 응시 끝 도달 경지 여유 달관 자긍 경지 기간 사람 회자 절개 성품 예찬 담양 면앙정 고통 현실 귀의처 마음 의지처 담양 면앙정 정점 자연 일 담양 면앙정 자연 삶 의지처 응시 정심 회복 여유 달관 자긍 
149	2013	숍 재도 구화 디지털 패 브리 케이 션 
150	2013	풍남문 고려 시대 축성 간 전주 호남 전체 상징 건축물 역사 지역 삶 이야기 전주 대표 한옥마을 지역 특화 거리 영화 의거 거리 동문 문화 거리 웨딩 거리 재래시장 연결 중심축 자리 전주 문화 역사 체험 대표 도시 이미지 구성 요소 현재 풍남문 주변 환경 주변 고층 건물 증가 차폐 가로 건물 지역 정체성 채 무미건조 현재 환경 전주 지역 대표 문화재 풍남문 차폐 인접 건축물 철거 부지 풍남문 성곽 연결 모습 전통 느낌 현대 느낌 광장 자연 조성 풍남문 전주 기억 광장 조성하 디자인 제시 역사 문화 도시 전주 문화유산 한옥마을 풍남문 역사 탐방 루트 조성하 중심 광장 풍남문 주변 도심 지역 활성 유도 계기 
151	2013	대구 원 도심 지역 형성 골목 역사 문화 가치 해석 스토리텔링 재구성 과정 스토리텔링 확보 방법 골목 인문 재현 생활 문화 의미 해석 점 도시 골목 인간 실존 역사 문화 경험 기억 실재 규정 역할 도시 골목 중 대구 원 도심 골목 물리 삶 소통 관계 재구성 과정 가지 사례 골목 재구성 활용 스토리텔링 의미 인간 생활사 연결 서사 구조 글쓰기 의미 측면 고찰 인간 연결 스토리텔링 대중 읽기 유도 자극제 이야기 정체성 특징 이해 점 이야기 각인 효과 이미지 형성 지속 점 특징 인해 기획 인간 소통 방법론 점 논문 대구 택리지 도심 시간 포켓 북 대구 골목 테마 가지 스토리텔링 사례 골목 스토리텔링 구현 과정 시민 중심 체험 중심 생활 중심 스토리텔링 의미 가치 재확인 골목 스토리텔링 원 도심 텍스트 
152	2013	국내외 변 관심 증가 도시 변이 의미 계획 요소 전략 논의 젓 목적 해외 성공 변 개발 사례 광역 도시 지구 차원 유형 변 조성 계획 요소 도출 라이드 워터 프론트 하펜시티 배터리 파크 시티 대상지 선정 토지 이용 공공 접근성 역사 장 소성 지속 측면 비교 분석 유형 변 계획 요소 전략 차이점 유사점 발견 변 규모 전략 수립 필요 결과 바탕 도움 변 계획 시사점 도출 변 계획 요소 라이드 워터 프론트 하펜시티 배터리파크시티 
153	2013	외국인 관광객 비 맥락 관광 관광 도시 서사 모빌리티 도시 변화 도시 프로그램 
154	2013	프랜차이즈 합 필 삼청동 길 상업 가로 
155	2013	
156	2013	목적 부산 로케이션 영화 식민 비판 로컬 문화 윤리학 성찰 제시 부산 로케이션 영화 시대 변화 해방 이후 70년대 부산 로케이션 영화 90년대 부산 로케이션 영화 2000년대 이후 부산 로케이션 영화로 구분 시대 변화 2000년대 이후 부산 로케이션 영화 민성 특징 중점 식민 영화 지역 관객 교감 필요 민화 오리엔탈리즘 타자 윤리 조우 로컬 문화 윤리 문제 맥락 영화 주체 위치 부산 촬영 영화 추궁 부산 촬영 영화 부산 재현 질문 제기 질문 부산 방식 식민 부재 표현 부재 물음 식민주의 문제 로컬 문화 윤리 입장 부산 로케이션 영화 성찰 부산 로 컬리 티 로케이션 영화 문화 윤리 식민주의 
157	2013	목적 삼청동 디자인 서울 거리 마케팅 관점 특색 조성 기초 자료 시사점 제공 형용사 사용 도출 물리 활동 개인 측면 형성 요소 만족도 조사 형성 요소 관계 분석 기술 통계 분석 요인 분석 회귀분석 실시 요인 분석 결과 예술 활기 매력 성 의 개 요인 도출 요인 군 설명 력 전체 종 요인 중 설명 력 전체 만족도 종속 변수 설정 요인 독립 변수 설정 다중 선형 회귀분석 실시 결과 예술 개 인자 요인 분석 마케팅 특화 가로 삼청동 디자인 서울 거리 
158	2013	브랜드 이미지 분배 형평 사회 배제 
159	2013	현대 문화유산 관광 문화유산 하드웨어 수준 관광객 방문 지역 역사 문화유산 향유 추세 문화유산 관광 스토리텔링 기법 적용 결과 축적 반면 문화유산 관광 스토리텔링 풍수 접목 실정 문제의식 문화유산 해설 풍수 스토리텔링 구성 과정 이론 체계화 사례 체계화 이론 적용 모습 구체 문화유산 관광 활성 발판 목적 사례 경주 부자 가문 고택 을 선정 단계 분석 관광지 풍수 스토리텔링 구성 과정 이론 체계화 풍수 스토리텔링 구성 단계 틀 개발 부자 고택 풍수 분석 풍수 스토리텔링 구성 단계 틀 부자 고택 풍수 스토리텔링 시나리오 작성 절차 사례 제시 문화유산 관광 풍수 스토리텔링 적용 방향 관광지 정체성 문화유산 관광 활성 발판 의의 풍수 스토리텔링 관광 문화유산 경주 
160	2013	미디어 파사드 개념 속성 사회 공감대 형성 상태 적용 사례 증가 서울시 관리 필요 관리 체계 혼란 야기 실정 논문 서울시 미디어 파사드 관리 체계 분석 문제점 도출 해외 사례 조사 시사점 바탕 서울시 미디어 파사드 관리 방안 실효 제고 개선 방안 제시 미디어 파사드 관련 제도 강화 필요 세부 사항 빛 공해 조례 관리 심의 대상 명시 건축물 허가 제도 연계 심의 절차 개선 빛 공해방지법 근거 빛 공해 조례 개선 명령 벌칙 기준 보완 허용 구역 미디어 파사드 입지 관리 세부 사항 금지 구역 허용 구역 지정 방식 효율 허용 여부 지역 접근 도모 미디어 파사드 통합 관리 기준 세부 사항 미디어 파사드 기본 계획 수립 허용 구역 기본 원칙 제시 허용 구역 경관 계획 수립 구역 특성 강화 미디어 파사드 빛 공해 조례 허용 구역 통합 기준 
161	2013	위계 중도 시로 구획 원산 면모 식민 도시 전형 모습 이중 도시 개념 확장 식민지 도시 다중 경험 관련 정체성 간 협상 확장 도시 의미 조명 원산 지리 특징 근대 도시 당대 식민지 조선 대표 휴양지 정체성 원산 인근 방 석왕사 연계 식민지 조선 대표 관광지 피서지 원산 정체성 표상 주체 위치 시선 양상 조명 정체성 유동 기억 구성 파편 뉘앙스 여정 휴식 사이에서 이동 결과 경계 구성 휴양지 원산 표상 최종 정체성 단계 동력학 이해 원산 표상 변전 제국 식민지 경계 젠더 경계 계급 경계 연결 횡단 정체성 근대 교통 시스템 관광 여가 문화 휴양지 구성 원산 정체성 사회 위계 강화 표상 시스템 정체성 구성 점 기억 필요 제국주의 이후 발생 근대 도시 변화 제국 지배 흔적 문화 실천 생산 지배 발생 미디어 표상 작업 구성 원산 명소 휴양지 근대 도시 정체성 
162	2013	
163	2013	대학가 지구 단위 계획 대학 이미지 업종 분석 
164	2013	
165	2013	관점 다 문화 형성 분포 특성 인종 민족 국적 차이 다 문화 구조 영향 조사 다 문화 차별 이중 시선 파악 다 문화 인종 민족 국적 언어 종교 외국인 공동체 사회 자본 분화 개별 사회 차별 편견 지역 특성 분포 외부 세력 대중 외국인 특정 구체 사회 자본 형성 외국인 특정 점유 외부 힘 관계 망 성격 변화 구조 재구성 선망 배제 이중 시선 상품 가치 시장 가치 논리 다 문화 양극 차별 인해 에 시 티 국가 사회 상품 주변 주변 외국인 밀집 지역 치안 유지 슬럼 주거 환경 개선 작업 조사 다 문화 수용 국 주도 위치 외국인 태도 대부분 수동 다 문화 공생 지속 생성 유지 정체성 문화 상호 인정 외국인 주체 실천 행위 노력 병행 다 문화 국가 사회 차별 상품 주변 
166	2013	본고 주제 문무왕 테마파크 조성 전제 순수 인문학 토대 응용 인문학 활용 동시 진행 문무왕 테마파크 조성 전체 구도 제시 시론 논의 문무왕 무형 자원 전승 양상 추적 문무왕 무형 자원 보편 특수 추출 경주시 양북면 일대 문화 매력 자연 지리 매력 확인 문무왕 테마파크 설정 프로그램 궁 전개 문무왕 무형 자원 호국 성지 메카 바탕 관련 이야기 이미지 생명력 발휘 문무왕 무형 자원 독창 희소성 전략 문화 산업 성공 예상 문화 원형 기본 요건 보편 특수 양북면 일대 신라 역사 신라 불교 체득 문화 매력 해양 환경 접목 자연 지리 매력 외적 국가 민족 한국인 기 백성 타자 사랑 연민 한국인 애 호국룡 연 악 소원 들 한국인 흥 한국 가치 메인 컨셉트 설정 하위 세부 콘셉트 유기 연계 프로그램 구성 필요 양북면 일대 300년 전 조성 통일신라 테마파크 용 주제 조성 호국 성지 라고 문무왕 무형 자원 가치 테마파크 조성 전제 차후 세계 용 관련 무형 자원 지속 발굴 토대 고유 프로그램 개발 국내 국외 용 관련 전시물 문화 행사 용의 목적의식 존재 의미 신라 호국룡 사실 필요 문무왕 무형 자원 문무왕 테마파크 조성 환경 문무왕 테마파크 문무왕 테마파크 콘셉트 문무왕 테마파크 프로그램 
167	2013	오늘날 18 한국 사회 변화 담론 형성 영향 을 매개 집단 사회관계 현재 작동 의미 18 관련 조명 간호사 집단 기억 형성 특성 관점 고찰 주목 점 가지 18 간호사 집단 집합 기억 국면 활동 개인 기억 형성 요인 규명 파악 간호사 집단 기억 가지 국면 시민 일원 계엄령 확대 발표 이전 집회 시위 인지 동참 계엄군 출현 극단 폭력 시위 참여 참관 계엄군 병원 수색 계엄군 발포 응급 상황 발생 부상자 치료 전념 후송 부상자 감소 전남도청 일대 방문 일상 복귀 구분 앞 국면 간호사 병원 생각 잘못 국면 간호사 집단 특성 반영 개인 기억 병원 위치 병원 직위 경험 역할 변인 작용 간호사 의료인 민중 항쟁 집합 기억 개인 기억 종합병원 
